"boostings","learning_rates","max_bins","min_data_in_leaf","max_depth","feature_fractions","bagging_fractions","bagging_freqs","lambda_l2s","val_score","test_score"
"gbdt",0.1,255,20,-1,0.8,0.9,1,0,0.133296631753966,0.177700232692377
"gbdt",0.01,255,20,-1,0.8,0.9,1,0,0.133419902983659,0.17402824823979
"gbdt",0.1,127,20,-1,0.8,0.9,1,0,0.133367388516384,0.173900362313043
"gbdt",0.01,127,20,-1,0.8,0.9,1,0,0.132287635353261,0.174073567185873
"gbdt",0.1,512,20,-1,0.8,0.9,1,0,0.132591971602056,0.177144603284866
"gbdt",0.01,512,20,-1,0.8,0.9,1,0,0.131658864581878,0.173945148740385
"gbdt",0.1,255,5,-1,0.8,0.9,1,0,0.131280526602216,0.174999485652092
"gbdt",0.01,255,5,-1,0.8,0.9,1,0,0.134778238824533,0.176445939887217
"gbdt",0.1,127,5,-1,0.8,0.9,1,0,0.135360019903443,0.173847431392411
"gbdt",0.01,127,5,-1,0.8,0.9,1,0,0.132954967917334,0.175173892990664
"gbdt",0.1,512,5,-1,0.8,0.9,1,0,0.135055872488152,0.176345665467522
"gbdt",0.01,512,5,-1,0.8,0.9,1,0,0.133876102211637,0.175266710604349
"gbdt",0.1,255,30,-1,0.8,0.9,1,0,0.135158788650034,0.17411052466736
"gbdt",0.01,255,30,-1,0.8,0.9,1,0,0.133827832673442,0.173965149837555
"gbdt",0.1,127,30,-1,0.8,0.9,1,0,0.132179232119558,0.177464952412737
"gbdt",0.01,127,30,-1,0.8,0.9,1,0,0.133501720534994,0.175346305350478
"gbdt",0.1,512,30,-1,0.8,0.9,1,0,0.132004235636094,0.173168636696487
"gbdt",0.01,512,30,-1,0.8,0.9,1,0,0.131610469006918,0.173829884037798
"gbdt",0.1,255,20,5,0.8,0.9,1,0,0.129338710594282,0.172465758892792
"gbdt",0.01,255,20,5,0.8,0.9,1,0,0.129888516158666,0.171878995521422
"gbdt",0.1,127,20,5,0.8,0.9,1,0,0.13129212738104,0.170529378910666
"gbdt",0.01,127,20,5,0.8,0.9,1,0,0.129736683795529,0.171681903271113
"gbdt",0.1,512,20,5,0.8,0.9,1,0,0.132272022453824,0.169678265769885
"gbdt",0.01,512,20,5,0.8,0.9,1,0,0.129527713681716,0.171525704924194
"gbdt",0.1,255,5,5,0.8,0.9,1,0,0.133645641420264,0.179420871710321
"gbdt",0.01,255,5,5,0.8,0.9,1,0,0.130131141451113,0.171481839237359
"gbdt",0.1,127,5,5,0.8,0.9,1,0,0.132835847760726,0.178533532640398
"gbdt",0.01,127,5,5,0.8,0.9,1,0,0.13122683998255,0.172194585541048
"gbdt",0.1,512,5,5,0.8,0.9,1,0,0.132782075400025,0.176638617745965
"gbdt",0.01,512,5,5,0.8,0.9,1,0,0.132064847842285,0.171848351200413
"gbdt",0.1,255,30,5,0.8,0.9,1,0,0.128534968167777,0.168448823625699
"gbdt",0.01,255,30,5,0.8,0.9,1,0,0.131144670830304,0.172280274057923
"gbdt",0.1,127,30,5,0.8,0.9,1,0,0.13234919771399,0.172509566184851
"gbdt",0.01,127,30,5,0.8,0.9,1,0,0.130075490367438,0.172528505104993
"gbdt",0.1,512,30,5,0.8,0.9,1,0,0.13326532356585,0.168896426108952
"gbdt",0.01,512,30,5,0.8,0.9,1,0,0.129919963744639,0.172053119599775
"gbdt",0.1,255,20,10,0.8,0.9,1,0,0.13293252127565,0.175779846952555
"gbdt",0.01,255,20,10,0.8,0.9,1,0,0.130449196434874,0.174188354127855
"gbdt",0.1,127,20,10,0.8,0.9,1,0,0.137142190772765,0.177922919355481
"gbdt",0.01,127,20,10,0.8,0.9,1,0,0.135550844605093,0.174319286632592
"gbdt",0.1,512,20,10,0.8,0.9,1,0,0.136175217563505,0.171326281394365
"gbdt",0.01,512,20,10,0.8,0.9,1,0,0.132269329704921,0.173528462286896
"gbdt",0.1,255,5,10,0.8,0.9,1,0,0.134697777224721,0.180436726237927
"gbdt",0.01,255,5,10,0.8,0.9,1,0,0.132945119451519,0.174600763154824
"gbdt",0.1,127,5,10,0.8,0.9,1,0,0.134937080821186,0.175876672041682
"gbdt",0.01,127,5,10,0.8,0.9,1,0,0.13440983734924,0.174435870951239
"gbdt",0.1,512,5,10,0.8,0.9,1,0,0.134905322415415,0.179193885796239
"gbdt",0.01,512,5,10,0.8,0.9,1,0,0.13496418174372,0.17486368380861
"gbdt",0.1,255,30,10,0.8,0.9,1,0,0.133616727538858,0.173853432027707
"gbdt",0.01,255,30,10,0.8,0.9,1,0,0.132519688383965,0.173744765675031
"gbdt",0.1,127,30,10,0.8,0.9,1,0,0.132133927055568,0.174572527483895
"gbdt",0.01,127,30,10,0.8,0.9,1,0,0.133883564387136,0.174074501398137
"gbdt",0.1,512,30,10,0.8,0.9,1,0,0.131173498579465,0.177364516592765
"gbdt",0.01,512,30,10,0.8,0.9,1,0,0.13353235593819,0.173452301108851
"gbdt",0.1,255,20,-1,0.9,0.9,1,0,0.131782757825437,0.170408324042392
"gbdt",0.01,255,20,-1,0.9,0.9,1,0,0.134355874270275,0.172957686958032
"gbdt",0.1,127,20,-1,0.9,0.9,1,0,0.131850744018469,0.176360737427034
"gbdt",0.01,127,20,-1,0.9,0.9,1,0,0.131828062606266,0.173122181190291
"gbdt",0.1,512,20,-1,0.9,0.9,1,0,0.13547897101239,0.168940246238631
"gbdt",0.01,512,20,-1,0.9,0.9,1,0,0.134349185174154,0.173811066831498
"gbdt",0.1,255,5,-1,0.9,0.9,1,0,0.134731849206811,0.173965896931168
"gbdt",0.01,255,5,-1,0.9,0.9,1,0,0.136577504145009,0.174563136115942
"gbdt",0.1,127,5,-1,0.9,0.9,1,0,0.134554709118279,0.17646174254676
"gbdt",0.01,127,5,-1,0.9,0.9,1,0,0.133166965215895,0.176379904324133
"gbdt",0.1,512,5,-1,0.9,0.9,1,0,0.1355799446903,0.176796953835202
"gbdt",0.01,512,5,-1,0.9,0.9,1,0,0.136509455585344,0.174807930299344
"gbdt",0.1,255,30,-1,0.9,0.9,1,0,0.132640596458895,0.169978388018254
"gbdt",0.01,255,30,-1,0.9,0.9,1,0,0.133380616614886,0.173499065847157
"gbdt",0.1,127,30,-1,0.9,0.9,1,0,0.133439830244727,0.171803776579324
"gbdt",0.01,127,30,-1,0.9,0.9,1,0,0.130332127833779,0.174250099050192
"gbdt",0.1,512,30,-1,0.9,0.9,1,0,0.131535558473234,0.170599473547076
"gbdt",0.01,512,30,-1,0.9,0.9,1,0,0.132039579267778,0.174057664448522
"gbdt",0.1,255,20,5,0.9,0.9,1,0,0.128255123675896,0.171343243941267
"gbdt",0.01,255,20,5,0.9,0.9,1,0,0.130499649275723,0.171038143657462
"gbdt",0.1,127,20,5,0.9,0.9,1,0,0.131023839462691,0.171010822344945
"gbdt",0.01,127,20,5,0.9,0.9,1,0,0.129473226699115,0.170972904592322
"gbdt",0.1,512,20,5,0.9,0.9,1,0,0.129533784510269,0.168987376865095
"gbdt",0.01,512,20,5,0.9,0.9,1,0,0.130318233910613,0.171448143566823
"gbdt",0.1,255,5,5,0.9,0.9,1,0,0.131543194401124,0.170444845823328
"gbdt",0.01,255,5,5,0.9,0.9,1,0,0.129473103936605,0.171330819870849
"gbdt",0.1,127,5,5,0.9,0.9,1,0,0.12986570049793,0.170772837069689
"gbdt",0.01,127,5,5,0.9,0.9,1,0,0.132063299532618,0.171569096418482
"gbdt",0.1,512,5,5,0.9,0.9,1,0,0.130644100669547,0.174181909822496
"gbdt",0.01,512,5,5,0.9,0.9,1,0,0.130315465996159,0.171844703487272
"gbdt",0.1,255,30,5,0.9,0.9,1,0,0.130517596698041,0.166549000384568
"gbdt",0.01,255,30,5,0.9,0.9,1,0,0.129999654902252,0.170431345988626
"gbdt",0.1,127,30,5,0.9,0.9,1,0,0.130522871902394,0.171568970885266
"gbdt",0.01,127,30,5,0.9,0.9,1,0,0.128623370465708,0.171369823096854
"gbdt",0.1,512,30,5,0.9,0.9,1,0,0.131395772729909,0.166039192779703
"gbdt",0.01,512,30,5,0.9,0.9,1,0,0.129483652266332,0.171088050004141
"gbdt",0.1,255,20,10,0.9,0.9,1,0,0.132101563283355,0.167975868861666
"gbdt",0.01,255,20,10,0.9,0.9,1,0,0.133000594571965,0.173855557550197
"gbdt",0.1,127,20,10,0.9,0.9,1,0,0.134061825993718,0.174530570085803
"gbdt",0.01,127,20,10,0.9,0.9,1,0,0.133859545551579,0.173014807029003
"gbdt",0.1,512,20,10,0.9,0.9,1,0,0.13430532094698,0.169272286367486
"gbdt",0.01,512,20,10,0.9,0.9,1,0,0.130719829643743,0.173578028122823
"gbdt",0.1,255,5,10,0.9,0.9,1,0,0.136096109665043,0.17564631306597
"gbdt",0.01,255,5,10,0.9,0.9,1,0,0.133582842082098,0.174352004272392
"gbdt",0.1,127,5,10,0.9,0.9,1,0,0.136118085140226,0.174219841475366
"gbdt",0.01,127,5,10,0.9,0.9,1,0,0.135957242017429,0.175800415630339
"gbdt",0.1,512,5,10,0.9,0.9,1,0,0.139623647019361,0.178352784009983
"gbdt",0.01,512,5,10,0.9,0.9,1,0,0.13661913654266,0.175187796114677
"gbdt",0.1,255,30,10,0.9,0.9,1,0,0.130845444314471,0.171290188071924
"gbdt",0.01,255,30,10,0.9,0.9,1,0,0.133042294141195,0.173788542118674
"gbdt",0.1,127,30,10,0.9,0.9,1,0,0.132813420367965,0.172075370397988
"gbdt",0.01,127,30,10,0.9,0.9,1,0,0.131390144656338,0.174102045291096
"gbdt",0.1,512,30,10,0.9,0.9,1,0,0.129526129927517,0.169293214921959
"gbdt",0.01,512,30,10,0.9,0.9,1,0,0.135827991236246,0.172799427187671
"gbdt",0.1,255,20,-1,1,0.9,1,0,0.134511159366028,0.170816602620413
"gbdt",0.01,255,20,-1,1,0.9,1,0,0.135975116788527,0.173591459471877
"gbdt",0.1,127,20,-1,1,0.9,1,0,0.131885364886377,0.174693043257323
"gbdt",0.01,127,20,-1,1,0.9,1,0,0.131114300064289,0.173083551191805
"gbdt",0.1,512,20,-1,1,0.9,1,0,0.134800137057251,0.168706925483304
"gbdt",0.01,512,20,-1,1,0.9,1,0,0.133565727809179,0.173089316886115
"gbdt",0.1,255,5,-1,1,0.9,1,0,0.135082355330694,0.176456032136516
"gbdt",0.01,255,5,-1,1,0.9,1,0,0.132394868261363,0.17434881900247
"gbdt",0.1,127,5,-1,1,0.9,1,0,0.132934580021008,0.175309685929929
"gbdt",0.01,127,5,-1,1,0.9,1,0,0.136478925696918,0.17525205965068
"gbdt",0.1,512,5,-1,1,0.9,1,0,0.137449945410845,0.176681793075948
"gbdt",0.01,512,5,-1,1,0.9,1,0,0.132536416178884,0.174409733135703
"gbdt",0.1,255,30,-1,1,0.9,1,0,0.135613419781081,0.167178560360204
"gbdt",0.01,255,30,-1,1,0.9,1,0,0.132660565324772,0.173095937947108
"gbdt",0.1,127,30,-1,1,0.9,1,0,0.130338993501565,0.175877837260547
"gbdt",0.01,127,30,-1,1,0.9,1,0,0.130449536107743,0.173577482353629
"gbdt",0.1,512,30,-1,1,0.9,1,0,0.134880320267563,0.168494061999623
"gbdt",0.01,512,30,-1,1,0.9,1,0,0.13366338588718,0.17273939231858
"gbdt",0.1,255,20,5,1,0.9,1,0,0.130071836753322,0.170672494376955
"gbdt",0.01,255,20,5,1,0.9,1,0,0.129883735116099,0.170472525815991
"gbdt",0.1,127,20,5,1,0.9,1,0,0.131337572364273,0.172690818373439
"gbdt",0.01,127,20,5,1,0.9,1,0,0.128134420750129,0.170979808155945
"gbdt",0.1,512,20,5,1,0.9,1,0,0.127953090013445,0.169823468376903
"gbdt",0.01,512,20,5,1,0.9,1,0,0.130234074744894,0.170165078578969
"gbdt",0.1,255,5,5,1,0.9,1,0,0.134297777353364,0.168505644247625
"gbdt",0.01,255,5,5,1,0.9,1,0,0.131228743488183,0.170839493379947
"gbdt",0.1,127,5,5,1,0.9,1,0,0.135333446910292,0.169460234625529
"gbdt",0.01,127,5,5,1,0.9,1,0,0.130437255711896,0.171139531613091
"gbdt",0.1,512,5,5,1,0.9,1,0,0.129715078483887,0.167866543685009
"gbdt",0.01,512,5,5,1,0.9,1,0,0.132647655838923,0.170767055870931
"gbdt",0.1,255,30,5,1,0.9,1,0,0.130044067176574,0.165916964848962
"gbdt",0.01,255,30,5,1,0.9,1,0,0.131729726834971,0.169869261622164
"gbdt",0.1,127,30,5,1,0.9,1,0,0.130162379977653,0.166496297055127
"gbdt",0.01,127,30,5,1,0.9,1,0,0.130557642277893,0.170054130423125
"gbdt",0.1,512,30,5,1,0.9,1,0,0.130112397213543,0.166801854416212
"gbdt",0.01,512,30,5,1,0.9,1,0,0.129080545265239,0.169731674901921
"gbdt",0.1,255,20,10,1,0.9,1,0,0.135651632255268,0.172024548693548
"gbdt",0.01,255,20,10,1,0.9,1,0,0.133454037228685,0.172816748122074
"gbdt",0.1,127,20,10,1,0.9,1,0,0.132844707586338,0.170646850983842
"gbdt",0.01,127,20,10,1,0.9,1,0,0.134575885882884,0.173601896120068
"gbdt",0.1,512,20,10,1,0.9,1,0,0.134039507028741,0.167345854513084
"gbdt",0.01,512,20,10,1,0.9,1,0,0.131440304830865,0.173134893367787
"gbdt",0.1,255,5,10,1,0.9,1,0,0.133156384688683,0.178363495949826
"gbdt",0.01,255,5,10,1,0.9,1,0,0.134332180300654,0.17377266183778
"gbdt",0.1,127,5,10,1,0.9,1,0,0.135699137345303,0.175668490823988
